description,name,Plant_Code,sector_nam,PrimSource,Total_MW,Coal_MW,NG_MW,Crude_MW,Bio_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Geo_MW,Other_MW,source_des,tech_desc,Source,Period,geometry
,solar,58495,IPP Non-CHP,solar,3.5,0,0,0,,0,0,0,3.5,0,,,Solar = 3.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.353889,34.714167,0.0</coordinates></Point>"
,solar,58494,IPP Non-CHP,solar,3.5,0,0,0,,0,0,0,3.5,0,,,Solar = 3.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.0975,34.476111,0.0</coordinates></Point>"
,solar,58496,IPP Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-87.260278,41.462778,0.0</coordinates></Point>"
,solar,58510,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-121.132778,38.120278,0.0</coordinates></Point>"
,solar,58509,IPP Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.681389,35.557778,0.0</coordinates></Point>"
,solar,58512,IPP Non-CHP,solar,3.1,0,0,0,,0,0,0,3.1,0,,,Solar = 3.1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-75.043889,39.439722,0.0</coordinates></Point>"
,wind,58511,IPP Non-CHP,wind,1.9,0,0,0,,0,0,0,0,1.9,,,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-145.596667,64.013889,0.0</coordinates></Point>"
,solar,58502,IPP Non-CHP,solar,10,0,0,0,,0,0,0,10,0,,,Solar = 10 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.164167,35.024722,0.0</coordinates></Point>"
,solar,58501,IPP Non-CHP,solar,15,0,0,0,,0,0,0,15,0,,,Solar = 15 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-112.665833,33.026389,0.0</coordinates></Point>"
,solar,58505,Commercial Non-CHP,solar,6.4,0,0,0,,0,0,0,6.4,0,,,Solar = 6.4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.438333,40.5275,0.0</coordinates></Point>"
,solar,58504,Commercial Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.43,40.523611,0.0</coordinates></Point>"
,solar,58506,IPP Non-CHP,solar,4,0,0,0,,0,0,0,4,0,,,Solar = 4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.918056,33.568333,0.0</coordinates></Point>"
,solar,58508,IPP Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-121.148889,38.136389,0.0</coordinates></Point>"
,solar,58519,IPP Non-CHP,solar,2.8,0,0,0,,0,0,0,2.8,0,,,Solar = 2.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.735,40.000556,0.0</coordinates></Point>"
,solar,58521,Electric Utility,solar,8,0,0,0,,0,0,0,8,0,,,Solar = 8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-106.654444,34.746667,0.0</coordinates></Point>"
,wind,56933,IPP Non-CHP,wind,9.9,0,0,0,,0,0,0,0,9.9,,,Wind = 9.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.9375,45.6758,0.0</coordinates></Point>"
,solar,58520,Electric Utility,solar,7.5,0,0,0,,0,0,0,7.5,0,,,Solar = 7.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-105.971111,32.976389,0.0</coordinates></Point>"
,wind,56934,IPP Non-CHP,wind,10.5,0,0,0,,0,0,0,0,10.5,,,Wind = 10.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.0369,42.8444,0.0</coordinates></Point>"
,wind,56935,IPP Non-CHP,wind,18.9,0,0,0,,0,0,0,0,18.9,,,Wind = 18.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.0172,42.8744,0.0</coordinates></Point>"
,solar,58522,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.046667,36.941111,0.0</coordinates></Point>"
,solar,58514,IPP Non-CHP,solar,2.2,0,0,0,,0,0,0,2.2,0,,,Solar = 2.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.53,33.923056,0.0</coordinates></Point>"
,solar,58513,IPP Non-CHP,solar,4,0,0,0,,0,0,0,4,0,,,Solar = 4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.918056,33.565,0.0</coordinates></Point>"
,solar,58516,IPP Non-CHP,solar,1.6,0,0,0,,0,0,0,1.6,0,,,Solar = 1.6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-111.738611,32.936944,0.0</coordinates></Point>"
,solar,58515,Commercial Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-85.208617,35.024583,0.0</coordinates></Point>"
,solar,58517,IPP Non-CHP,solar,1.4,0,0,0,,0,0,0,1.4,0,,,Solar = 1.4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-111.713056,32.891389,0.0</coordinates></Point>"
,solar,58531,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.525833,34.704722,0.0</coordinates></Point>"
,solar,56944,IPP Non-CHP,solar,10,0,0,0,,0,0,0,10,0,,,Solar = 10 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.9933,35.7881,0.0</coordinates></Point>"
,solar,58529,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.447222,34.756389,0.0</coordinates></Point>"
,wind,56945,IPP Non-CHP,wind,100,0,0,0,,0,0,0,0,100,,,Wind = 100 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-105.9625,34.466667,0.0</coordinates></Point>"
,solar,58534,IPP Non-CHP,solar,4,0,0,0,,0,0,0,4,0,,,Solar = 4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.419444,42.636389,0.0</coordinates></Point>"
,wind,56946,IPP Non-CHP,wind,18.9,0,0,0,,0,0,0,0,18.9,,,Wind = 18.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-99.6353,36.7767,0.0</coordinates></Point>"
,geothermal,58533,IPP Non-CHP,geothermal,11.5,0,0,0,,0,0,0,0,0,11.5,,Geothermal = 11.5MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.323889,38.836667,0.0</coordinates></Point>"
,wind,56947,IPP Non-CHP,wind,81,0,0,0,,0,0,0,0,81,,,Wind = 81 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-97.6189,42.6978,0.0</coordinates></Point>"
,solar,58536,IPP Non-CHP,solar,3,0,0,0,,0,0,0,3,0,,,Solar = 3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.187778,40.352222,0.0</coordinates></Point>"
,solar,58535,IPP Non-CHP,solar,1.4,0,0,0,,0,0,0,1.4,0,,,Solar = 1.4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-75.488056,40.120556,0.0</coordinates></Point>"
,solar,58525,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-122.139717,37.633526,0.0</coordinates></Point>"
,solar,58524,IPP Non-CHP,solar,1.1,0,0,0,,0,0,0,1.1,0,,,Solar = 1.1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.498889,35.714444,0.0</coordinates></Point>"
,solar,56938,IPP Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.9814,34.2867,0.0</coordinates></Point>"
,solar,58527,Industrial Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.5325,32.967222,0.0</coordinates></Point>"
,solar,56939,IPP Non-CHP,solar,21,0,0,0,,0,0,0,21,0,,,Solar = 21 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.7444,33.5917,0.0</coordinates></Point>"
,wind,56941,IPP Non-CHP,wind,210,0,0,0,,0,0,0,0,210,,,Wind = 210 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.6836,41.2269,0.0</coordinates></Point>"
,wind,56942,IPP Non-CHP,wind,129,0,0,0,,0,0,0,0,129,,,Wind = 129 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.4969,43.6161,0.0</coordinates></Point>"
,solar,58528,IPP Non-CHP,solar,4,0,0,0,,0,0,0,4,0,,,Solar = 4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.5431,33.8906,0.0</coordinates></Point>"
,solar,58541,IPP Non-CHP,solar,1.8,0,0,0,,0,0,0,1.8,0,,,Solar = 1.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.49,43.79,0.0</coordinates></Point>"
,solar,58543,IPP Non-CHP,solar,2.5,0,0,0,,0,0,0,2.5,0,,,Solar = 2.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-111.798333,33.356389,0.0</coordinates></Point>"
,solar,58542,IPP Non-CHP,solar,249.7,0,0,0,,0,0,0,249.7,0,,,Solar = 249.7 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.3947,33.8055,0.0</coordinates></Point>"
,wind,56959,IPP Non-CHP,wind,58.8,0,0,0,,0,0,0,0,58.8,,,Wind = 58.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.3853,32.1217,0.0</coordinates></Point>"
,solar,58545,IPP Non-CHP,solar,5.7,0,0,0,,0,0,0,5.7,0,,,Solar = 5.7 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.481944,32.982778,0.0</coordinates></Point>"
,wind,56960,IPP Non-CHP,wind,29.4,0,0,0,,0,0,0,0,29.4,,,Wind = 29.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-104.997778,41.139722,0.0</coordinates></Point>"
,solar,58544,IPP Non-CHP,solar,20,0,0,0,,0,0,0,20,0,,,Solar = 20 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.964444,36.390556,0.0</coordinates></Point>"
,wind,56961,IPP Non-CHP,wind,188.5,0,0,0,,0,0,0,0,152.5,,36.0,"Other = 36 MW, Wind = 152.5 MW",Batteries; Onshore Wind Turbine;,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-102.828333,31.995,0.0</coordinates></Point>"
,solar,58547,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-108.785556,38.2725,0.0</coordinates></Point>"
,solar,58538,IPP Non-CHP,solar,2.5,0,0,0,,0,0,0,2.5,0,,,Solar = 2.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.986111,36.288056,0.0</coordinates></Point>"
,wind,56952,IPP Non-CHP,wind,72,0,0,0,,0,0,0,0,72,,,Wind = 72 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.9914,45.6533,0.0</coordinates></Point>"
,solar,58537,IPP Non-CHP,solar,40.7,0,0,0,,0,0,0,40.7,0,,,Solar = 40.7 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.444722,29.271667,0.0</coordinates></Point>"
,wind,56953,IPP Non-CHP,wind,112,0,0,0,,0,0,0,0,112,,,Wind = 112 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.4269,42.7794,0.0</coordinates></Point>"
,solar,58540,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-108.248056,32.713889,0.0</coordinates></Point>"
,solar,58539,Commercial Non-CHP,solar,1.6,0,0,0,,0,0,0,1.6,0,,,Solar = 1.6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-112.24,33.820556,0.0</coordinates></Point>"
,wind,56956,IPP Non-CHP,wind,180,0,0,0,,0,0,0,0,180,,,Wind = 180 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.578617,32.929014,0.0</coordinates></Point>"
,solar,58552,IPP Non-CHP,solar,10,0,0,0,,0,0,0,10,0,,,Solar = 10 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-85.985556,39.662778,0.0</coordinates></Point>"
,wind,56968,IPP Non-CHP,wind,1.7,0,0,0,,0,0,0,0,1.7,,,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.4647,45.655,0.0</coordinates></Point>"
,wind,56969,IPP Non-CHP,wind,10,0,0,0,,0,0,0,0,10,,,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.4181,45.7286,0.0</coordinates></Point>"
,solar,58554,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.445833,41.955,0.0</coordinates></Point>"
,wind,56970,IPP Non-CHP,wind,10,0,0,0,,0,0,0,0,10,,,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.4533,45.6447,0.0</coordinates></Point>"
,solar,58553,IPP Non-CHP,solar,8.6,0,0,0,,0,0,0,8.6,0,,,Solar = 8.6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-86.259722,39.659444,0.0</coordinates></Point>"
,wind,56971,IPP Non-CHP,wind,9.9,0,0,0,,0,0,0,0,9.9,,,Wind = 9.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.4044,45.7122,0.0</coordinates></Point>"
,solar,58556,IPP Non-CHP,solar,10,0,0,0,,0,0,0,10,0,,,Solar = 10 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-85.985556,39.662778,0.0</coordinates></Point>"
,wind,56972,IPP Non-CHP,wind,8.3,0,0,0,,0,0,0,0,8.3,,,Wind = 8.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.4869,45.6542,0.0</coordinates></Point>"
,wind,56973,IPP Non-CHP,wind,9.9,0,0,0,,0,0,0,0,9.9,,,Wind = 9.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.4767,45.6447,0.0</coordinates></Point>"
,wind,56974,IPP Non-CHP,wind,3.3,0,0,0,,0,0,0,0,3.3,,,Wind = 3.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.4625,45.6531,0.0</coordinates></Point>"
,solar,58549,IPP Non-CHP,solar,6,0,0,0,,0,0,0,6,0,,,Solar = 6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-159.581667,21.901944,0.0</coordinates></Point>"
,wind,58548,IPP Non-CHP,wind,8,0,0,0,,0,0,0,0,8,,,Wind = 8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-104.832222,37.772222,0.0</coordinates></Point>"
,solar,56966,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.6731,35.9222,0.0</coordinates></Point>"
,wind,56967,IPP Non-CHP,wind,5,0,0,0,,0,0,0,0,5,,,Wind = 5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.4222,45.7017,0.0</coordinates></Point>"
,solar,58550,IPP Non-CHP,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-73.865,42.586944,0.0</coordinates></Point>"
,wind,56980,IPP Non-CHP,wind,52.5,0,0,0,,0,0,0,0,52.5,,,Wind = 52.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.8153,40.0311,0.0</coordinates></Point>"
,wind,56981,IPP Non-CHP,wind,249,0,0,0,,0,0,0,0,249,,,Wind = 249 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-100.6728,32.5886,0.0</coordinates></Point>"
